config_key,K,lam_lin,lam_nonlin,seed,pred_r2,sharpe,phi,drift
"(3, 0.05, 1e-05)",3,0.05,1e-05,10,0.01044154167175293,0.9978450738203022,0.6197352333132027,0.7839123565393131
"(3, 0.05, 1e-05)",3,0.05,1e-05,30,0.01623070240020752,1.013056585794352,0.39969856326833264,0.8190305051241572
"(3, 0.05, 1e-05)",3,0.05,1e-05,45,0.01647871732711792,0.9990296565013003,0.20503699974366774,0.8374539595199891
"(3, 0.05, 1e-05)",3,0.05,1e-05,99,0.014281511306762695,0.9906576656922377,0.23268748531225625,0.7888177095378748
"(3, 0.05, 1e-05)",3,0.05,1e-05,2048,0.015634000301361084,1.0092596621363394,0.12969551208040384,0.792137993381258
"(3, 0.05, 5e-05)",3,0.05,5e-05,10,0.016849398612976074,0.9846476054104831,0.24684000286308982,0.8518911024178135
"(3, 0.05, 5e-05)",3,0.05,5e-05,30,0.017667651176452637,0.9938225458663708,0.16136625762204038,0.7927575948387442
"(3, 0.05, 5e-05)",3,0.05,5e-05,45,0.016524076461791992,1.0022191603745545,0.19267417547162854,0.8374322655439042
"(3, 0.05, 5e-05)",3,0.05,5e-05,99,0.012398481369018555,0.9908958088206453,0.20251330105858026,0.7888066338485332
"(3, 0.05, 5e-05)",3,0.05,5e-05,2048,0.015690386295318604,1.0063978141246064,0.1222803147271724,0.7921309661706336
"(3, 0.05, 0.0001)",3,0.05,0.0001,10,0.016935884952545166,0.9863463355512522,0.22736442014277566,0.8519045088152821
"(3, 0.05, 0.0001)",3,0.05,0.0001,30,0.017746150493621826,1.012314921167623,0.13575032043231705,0.7927558955000513
"(3, 0.05, 0.0001)",3,0.05,0.0001,45,0.01659029722213745,1.0008504600695824,0.17664165622485817,0.8374383546768451
"(3, 0.05, 0.0001)",3,0.05,0.0001,99,0.010083138942718506,1.0077134020659753,0.16768974171434234,0.7888395570915974
"(3, 0.05, 0.0001)",3,0.05,0.0001,2048,0.015777647495269775,1.0081306839315887,0.11220494812900185,0.7921871707184386
"(3, 0.05, 0.0005)",3,0.05,0.0005,10,0.01908010244369507,0.9755466528332661,0.11324576019421433,0.8536964335897776
"(3, 0.05, 0.0005)",3,0.05,0.0005,30,0.018249034881591797,1.0264942639822903,0.03581976928082785,0.8117228674426211
"(3, 0.05, 0.0005)",3,0.05,0.0005,45,0.015594661235809326,0.9913468532818738,0.14761183765272057,0.8816167761629679
"(3, 0.05, 0.0005)",3,0.05,0.0005,99,0.01935511827468872,1.008638873105224,0.07586814843467708,0.8352638169148668
"(3, 0.05, 0.0005)",3,0.05,0.0005,2048,0.018711984157562256,0.9923671690891449,0.08108236308659307,0.8501987499048484
"(3, 0.1, 1e-06)",3,0.1,1e-06,10,0.010741055011749268,0.718772303249871,0.7366766104678077,0.38782809937660934
"(3, 0.1, 1e-06)",3,0.1,1e-06,30,0.012589037418365479,0.7165002890289153,0.7143604276407166,0.5643003499036532
"(3, 0.1, 1e-06)",3,0.1,1e-06,45,0.016708672046661377,0.6827578954896241,0.7035268088439756,0.6991314807716082
"(3, 0.1, 1e-06)",3,0.1,1e-06,99,0.012364506721496582,0.982256692238834,0.6381240262492667,0.7763640445773624
"(3, 0.1, 1e-06)",3,0.1,1e-06,2048,0.010594010353088379,0.726260501888685,0.6935068688811804,0.5945583095447897
"(3, 0.1, 1e-05)",3,0.1,1e-05,10,0.010523557662963867,1.0010265827557343,0.6209212399766143,0.7842641352152498
"(3, 0.1, 1e-05)",3,0.1,1e-05,30,0.016236722469329834,1.0040767997592754,0.40010058862661335,0.8190489566347486
"(3, 0.1, 1e-05)",3,0.1,1e-05,45,0.01647895574569702,1.007822182226653,0.20697790378325054,0.8378759884267809
"(3, 0.1, 1e-05)",3,0.1,1e-05,99,0.014295518398284912,0.9923446322153002,0.23265472422935335,0.7887946710185036
"(3, 0.1, 1e-05)",3,0.1,1e-05,2048,0.01562356948852539,0.9952488368754369,0.13063219350625901,0.7925971298494169
"(3, 0.1, 5e-05)",3,0.1,5e-05,10,0.01684039831161499,0.9822199054344083,0.24813091524155434,0.8522866070356349
"(3, 0.1, 5e-05)",3,0.1,5e-05,30,0.01773965358734131,0.9986437092507195,0.16147921538655,0.7927850912863158
"(3, 0.1, 5e-05)",3,0.1,5e-05,45,0.01653110980987549,1.0010656409325478,0.19436940564755079,0.8378411211757947
"(3, 0.1, 5e-05)",3,0.1,5e-05,99,0.012442231178283691,0.9954121779957024,0.20241013970976188,0.788812869829671
"(3, 0.1, 5e-05)",3,0.1,5e-05,2048,0.015665173530578613,1.0002543545778015,0.1231808268218292,0.7925952643393537
"(3, 0.1, 0.0001)",3,0.1,0.0001,10,0.01692497730255127,0.9910505034502907,0.22838615715089428,0.8522963084892473
"(3, 0.1, 0.0001)",3,0.1,0.0001,30,0.017894208431243896,1.0028101847162711,0.13577273374089036,0.7927856303433615
"(3, 0.1, 0.0001)",3,0.1,0.0001,45,0.0165976881980896,1.0088688122105003,0.1779820643128024,0.8378734676940351
"(3, 0.1, 0.0001)",3,0.1,0.0001,99,0.010114848613739014,1.0039347089044666,0.16767266583144433,0.7887801584016675
"(3, 0.1, 0.0001)",3,0.1,0.0001,2048,0.015748262405395508,1.0070811231226144,0.11292320223998226,0.7925926914752964
"(3, 0.1, 0.0005)",3,0.1,0.0005,10,0.019057273864746094,0.9859272639355272,0.11393910939862201,0.8540737982891616
"(3, 0.1, 0.0005)",3,0.1,0.0005,30,0.018259882926940918,1.032050119076819,0.03553687872369808,0.811743798296991
"(3, 0.1, 0.0005)",3,0.1,0.0005,45,0.015600502490997314,1.002401335398554,0.14817422638957725,0.8820905905681923
"(3, 0.1, 0.0005)",3,0.1,0.0005,99,0.019371867179870605,1.0108066686848869,0.07594769993456901,0.8352924455811942
"(3, 0.1, 0.0005)",3,0.1,0.0005,2048,0.018702685832977295,0.9854483314164089,0.08170920776781437,0.8506311446084629
"(5, 0.001, 1e-06)",5,0.001,1e-06,10,0.01658111810684204,0.7456487684864488,0.6289470780781513,0.627392547444654
"(5, 0.001, 1e-06)",5,0.001,1e-06,30,0.0167769193649292,0.8696102885026571,0.6633315541911214,0.5135929833362637
"(5, 0.001, 1e-06)",5,0.001,1e-06,45,0.01197141408920288,0.8599109259545324,0.6941221268592721,0.30731035594143097
"(5, 0.001, 1e-06)",5,0.001,1e-06,99,0.013693571090698242,0.7788999480831413,0.5394214839182375,0.36948976488586593
"(5, 0.001, 1e-06)",5,0.001,1e-06,2048,0.016328036785125732,0.6289173531289026,0.5519675310845611,0.43546217902010054
"(5, 0.001, 1e-05)",5,0.001,1e-05,10,0.01196432113647461,0.8888666121056072,0.7054357686963271,0.8652700436119002
"(5, 0.001, 1e-05)",5,0.001,1e-05,30,0.01694345474243164,1.0097928234089295,0.10224157344744063,0.3790071805553463
"(5, 0.001, 1e-05)",5,0.001,1e-05,45,0.016068875789642334,0.9663463872608448,0.22248371713531634,0.7584057029268485
"(5, 0.001, 1e-05)",5,0.001,1e-05,99,0.01387321949005127,0.9064420574781499,0.16703363779436597,0.34348868431453705
"(5, 0.001, 1e-05)",5,0.001,1e-05,2048,0.015672266483306885,0.9481136228702387,0.13738769891140187,0.3594447259950212
"(5, 0.001, 5e-05)",5,0.001,5e-05,10,0.018105506896972656,0.9819476091913187,0.20229790214853036,0.8519753056587046
"(5, 0.001, 5e-05)",5,0.001,5e-05,30,0.019134998321533203,1.1182616686918327,0.23939860047125494,0.853373410480103
"(5, 0.001, 5e-05)",5,0.001,5e-05,45,0.015742897987365723,0.9631507077609448,0.18698425605939148,0.7581086636675219
"(5, 0.001, 5e-05)",5,0.001,5e-05,99,0.01702672243118286,1.0760168713870433,0.14086681429817918,0.7565051739676597
"(5, 0.001, 5e-05)",5,0.001,5e-05,2048,0.01885324716567993,1.0369139333642494,0.10977372462545537,0.6837872809464244
"(5, 0.001, 0.0001)",5,0.001,0.0001,10,0.018019914627075195,0.9784420625341923,0.16799259710519462,0.851952497447113
"(5, 0.001, 0.0001)",5,0.001,0.0001,30,0.016807913780212402,0.7558686071525234,0.9162949918323084,0.9983212280807835
"(5, 0.001, 0.0001)",5,0.001,0.0001,45,0.015460848808288574,0.9468487064661921,0.1495153131409768,0.7576906686273122
"(5, 0.001, 0.0001)",5,0.001,0.0001,99,0.017427027225494385,1.0781450356971223,0.12434140054232069,0.7563987883851477
"(5, 0.001, 0.0001)",5,0.001,0.0001,2048,0.01849079132080078,1.0157674792532954,0.1004768976995314,0.6836473859781561
"(5, 0.001, 0.0005)",5,0.001,0.0005,10,0.01986372470855713,0.8477499277455381,0.5554220747483144,0.9851408360328265
"(5, 0.001, 0.0005)",5,0.001,0.0005,30,0.01997584104537964,0.7889916712571701,0.42474849690052574,0.9786708090438023
"(5, 0.001, 0.0005)",5,0.001,0.0005,45,0.018714189529418945,1.0004590800061066,0.09448929498744861,0.8430982417238275
"(5, 0.001, 0.0005)",5,0.001,0.0005,99,0.020380079746246338,0.9498742794824301,0.7857768055003185,0.9919336282230733
"(5, 0.001, 0.0005)",5,0.001,0.0005,2048,0.018438518047332764,1.0469090983089204,0.04774020200403189,0.7252770872621702
"(5, 0.005, 1e-06)",5,0.005,1e-06,10,0.01676565408706665,0.8121210399636546,0.7097822135254217,0.6966967932684169
"(5, 0.005, 1e-06)",5,0.005,1e-06,30,0.017975926399230957,0.8196225398110784,0.6814725218439359,0.524285734409684
"(5, 0.005, 1e-06)",5,0.005,1e-06,45,0.008839428424835205,0.9308027979976242,0.7011386498226639,0.3561824804230861
"(5, 0.005, 1e-06)",5,0.005,1e-06,99,0.014770448207855225,0.7992044902446324,0.6084451055438653,0.4567247097384332
"(5, 0.005, 1e-06)",5,0.005,1e-06,2048,0.018091678619384766,0.6366443319115704,0.9881044693514645,0.9801424001986272
"(5, 0.005, 1e-05)",5,0.005,1e-05,10,0.012531161308288574,1.0715647669284198,0.4946522910377786,0.7866670331179052
"(5, 0.005, 1e-05)",5,0.005,1e-05,30,0.01671963930130005,1.0820307548766115,0.3979429834565094,0.8274214551410676
"(5, 0.005, 1e-05)",5,0.005,1e-05,45,0.01625925302505493,1.0439188809850342,0.24774816994561677,0.8057530939455065
"(5, 0.005, 1e-05)",5,0.005,1e-05,99,0.014613986015319824,1.0773484234104995,0.17157618589757082,0.4341393286551424
"(5, 0.005, 1e-05)",5,0.005,1e-05,2048,0.015153169631958008,1.0620808555169645,0.407021952316432,0.7751649917037556
"(5, 0.005, 5e-05)",5,0.005,5e-05,10,0.01771390438079834,0.9400344662663976,0.2831446054581162,0.8962045373256864
"(5, 0.005, 5e-05)",5,0.005,5e-05,30,0.01834005117416382,1.0765136911122741,0.18880142739960182,0.8273954501351083
"(5, 0.005, 5e-05)",5,0.005,5e-05,45,0.01577436923980713,1.0496389515524012,0.21521716392094056,0.8057203270254132
"(5, 0.005, 5e-05)",5,0.005,5e-05,99,0.015733540058135986,1.1162912407407746,0.19052987152453169,0.8231981863945984
"(5, 0.005, 5e-05)",5,0.005,5e-05,2048,0.018824636936187744,1.0413009975300451,0.16776846314949717,0.8433401039591536
"(5, 0.005, 0.0001)",5,0.005,0.0001,10,0.018290162086486816,0.949158313640572,0.22947866946958556,0.8961682946361627
"(5, 0.005, 0.0001)",5,0.005,0.0001,30,0.018416941165924072,1.0653124458147483,0.15144148107282432,0.8273457393653996
"(5, 0.005, 0.0001)",5,0.005,0.0001,45,0.015276491641998291,1.0440966620757453,0.17532662243127026,0.8056474071775612
"(5, 0.005, 0.0001)",5,0.005,0.0001,99,0.016332626342773438,1.1144751093476226,0.16997396923152802,0.8231818483192676
"(5, 0.005, 0.0001)",5,0.005,0.0001,2048,0.018752694129943848,1.0469910095098192,0.15474715933501115,0.8433690949984123
"(5, 0.005, 0.0005)",5,0.005,0.0005,10,0.019413352012634277,0.953848461514947,0.15752981049748932,0.8981151803505399
"(5, 0.005, 0.0005)",5,0.005,0.0005,30,0.018835902214050293,1.0453012951287735,0.06185904437091021,0.8672973330165158
"(5, 0.005, 0.0005)",5,0.005,0.0005,45,0.017003953456878662,1.0932895388426502,0.08597319340946971,0.8135032400017366
"(5, 0.005, 0.0005)",5,0.005,0.0005,99,0.020011544227600098,1.075857262413404,0.07237924490952574,0.8396079815704323
"(5, 0.005, 0.0005)",5,0.005,0.0005,2048,0.019401609897613525,1.06682519633691,0.08244511631014174,0.8293281353792663
"(5, 0.01, 1e-06)",5,0.01,1e-06,10,0.017155766487121582,0.8289593363577388,0.7289826998464318,0.7018444627350908
"(5, 0.01, 1e-06)",5,0.01,1e-06,30,0.016795456409454346,0.8736592688856001,0.673291467013674,0.5363331225050385
"(5, 0.01, 1e-06)",5,0.01,1e-06,45,0.008228421211242676,0.9456681213507095,0.7044963398419506,0.3604367717929741
"(5, 0.01, 1e-06)",5,0.01,1e-06,99,0.014654099941253662,0.8186356682644917,0.6138622881779795,0.4650971337288897
"(5, 0.01, 1e-06)",5,0.01,1e-06,2048,0.01333916187286377,0.612356949622681,0.9125197965144867,0.9275595280921503
"(5, 0.01, 1e-05)",5,0.01,1e-05,10,0.014806568622589111,1.1194978705275824,0.43163518767870374,0.7457596931134368
"(5, 0.01, 1e-05)",5,0.01,1e-05,30,0.016226351261138916,1.0866257678312412,0.39646025710537364,0.8284196983235318
"(5, 0.01, 1e-05)",5,0.01,1e-05,45,0.01636725664138794,1.0711218944652328,0.25574974726638006,0.8093776190380506
"(5, 0.01, 1e-05)",5,0.01,1e-05,99,0.014063060283660889,1.0849690930439502,0.1752520227637312,0.44284948788992307
"(5, 0.01, 1e-05)",5,0.01,1e-05,2048,0.017674386501312256,0.6698104848466161,0.5597390283766598,0.8353947115201488
"(5, 0.01, 5e-05)",5,0.01,5e-05,10,0.017653286457061768,0.954820491103692,0.2987734161763718,0.8991149677470509
"(5, 0.01, 5e-05)",5,0.01,5e-05,30,0.01840919256210327,1.120329426827897,0.1893333825169969,0.8283890364350042
"(5, 0.01, 5e-05)",5,0.01,5e-05,45,0.015947818756103516,1.0704719500912434,0.2238933759847964,0.8093262444002551
"(5, 0.01, 5e-05)",5,0.01,5e-05,99,0.016008079051971436,1.0803157228289335,0.20386692217332328,0.8317730205160345
"(5, 0.01, 5e-05)",5,0.01,5e-05,2048,0.019075393676757812,1.033019255527636,0.19845177183700413,0.861007016626741
"(5, 0.01, 0.0001)",5,0.01,0.0001,10,0.01829475164413452,0.9622570544061849,0.24237340687045864,0.8991765085796399
"(5, 0.01, 0.0001)",5,0.01,0.0001,30,0.018212556838989258,1.1024591174156297,0.15224002087127253,0.8283694149699532
"(5, 0.01, 0.0001)",5,0.01,0.0001,45,0.015440940856933594,1.067625306363478,0.18327083708585068,0.8092951116636375
"(5, 0.01, 0.0001)",5,0.01,0.0001,99,0.016765594482421875,1.0687202574974783,0.18238529697552738,0.8317900233781721
"(5, 0.01, 0.0001)",5,0.01,0.0001,2048,0.019091784954071045,1.018007049236513,0.1835166269136565,0.8610658321239965
"(5, 0.01, 0.0005)",5,0.01,0.0005,10,0.019383907318115234,0.9618083689422214,0.16738270874903433,0.9011011510044491
"(5, 0.01, 0.0005)",5,0.01,0.0005,30,0.018819570541381836,1.0381209505002187,0.060894922374931465,0.8679682958689323
"(5, 0.01, 0.0005)",5,0.01,0.0005,45,0.017308354377746582,1.0996816708530759,0.08814050729213287,0.8173561624808398
"(5, 0.01, 0.0005)",5,0.01,0.0005,99,0.02002584934234619,1.0800446197613964,0.07993369824461148,0.8466072175587027
"(5, 0.01, 0.0005)",5,0.01,0.0005,2048,0.019585013389587402,1.0721352428542696,0.09559163281636661,0.8477987047563648
"(5, 0.05, 1e-06)",5,0.05,1e-06,10,0.016220033168792725,0.834169477556933,0.7305351038850296,0.7046626367476062
"(5, 0.05, 1e-06)",5,0.05,1e-06,30,0.01842445135116577,0.8266864549470283,0.6787836424359003,0.5294811552612456
"(5, 0.05, 1e-06)",5,0.05,1e-06,45,0.008473634719848633,0.968285400842315,0.7098341474776777,0.36206454000883903
"(5, 0.05, 1e-06)",5,0.05,1e-06,99,0.015015959739685059,0.7975652015722029,0.6279937360192203,0.4685725297951517
"(5, 0.05, 1e-06)",5,0.05,1e-06,2048,0.017940163612365723,0.8103124418771365,0.6602496379493038,0.6730232259049643
"(5, 0.05, 1e-05)",5,0.05,1e-05,10,0.015600740909576416,1.1291783433246312,0.4295480504871606,0.7488250407420806
"(5, 0.05, 1e-05)",5,0.05,1e-05,30,0.01624661684036255,1.0650116313675535,0.3933664881856724,0.8290709594052988
"(5, 0.05, 1e-05)",5,0.05,1e-05,45,0.01648610830307007,1.0892391160291168,0.2599116139659653,0.8119682636498002
"(5, 0.05, 1e-05)",5,0.05,1e-05,99,0.014016866683959961,1.136261311415192,0.18581949753306484,0.445802745984587
"(5, 0.05, 1e-05)",5,0.05,1e-05,2048,0.01720815896987915,0.7371139803588221,0.5474602825120508,0.8058746515945523
"(5, 0.05, 5e-05)",5,0.05,5e-05,10,0.01772475242614746,0.9789385769960114,0.3031345320737968,0.9014590736500027
"(5, 0.05, 5e-05)",5,0.05,5e-05,30,0.01855909824371338,1.1293262739307428,0.18870609189344614,0.8290616676353124
"(5, 0.05, 5e-05)",5,0.05,5e-05,45,0.01596587896347046,1.0828004703094096,0.22659041460542192,0.8119782270468207
"(5, 0.05, 5e-05)",5,0.05,5e-05,99,0.016090750694274902,1.0525684290231379,0.21726120118902087,0.8356967288038648
"(5, 0.05, 5e-05)",5,0.05,5e-05,2048,0.017581403255462646,0.8255278816333534,0.8023300026693836,0.9659625931289181
"(5, 0.05, 0.0001)",5,0.05,0.0001,10,0.018348634243011475,0.974167493603768,0.24726691776833176,0.901482180878134
"(5, 0.05, 0.0001)",5,0.05,0.0001,30,0.018572866916656494,1.1235360743661853,0.15177676848463612,0.8290792990676683
"(5, 0.05, 0.0001)",5,0.05,0.0001,45,0.015541374683380127,1.0903089661285663,0.1865330803404676,0.8119321430741427
"(5, 0.05, 0.0001)",5,0.05,0.0001,99,0.016703546047210693,1.0477125985475728,0.19745884381488488,0.8356760492425337
"(5, 0.05, 0.0001)",5,0.05,0.0001,2048,0.019029200077056885,1.0324800378525176,0.20341166703407543,0.8763097885760778
"(5, 0.05, 0.0005)",5,0.05,0.0005,10,0.019317150115966797,0.9782701867111692,0.17154032885120357,0.9033885880601326
"(5, 0.05, 0.0005)",5,0.05,0.0005,30,0.019283175468444824,1.12989753413247,0.05319102811958385,0.8401440498760363
"(5, 0.05, 0.0005)",5,0.05,0.0005,45,0.017449796199798584,1.0961313509891875,0.09027688871293622,0.8201990923544858
"(5, 0.05, 0.0005)",5,0.05,0.0005,99,0.019976317882537842,1.1051867732237863,0.08826169424409708,0.8508192198941402
"(5, 0.05, 0.0005)",5,0.05,0.0005,2048,0.019633889198303223,1.0570527137359278,0.11071524976400726,0.8620634209269407
"(5, 0.1, 1e-06)",5,0.1,1e-06,10,0.017618656158447266,0.8256035471115879,0.738696572026729,0.7059189474576351
"(5, 0.1, 1e-06)",5,0.1,1e-06,30,0.01709800958633423,0.8702159963203556,0.6712121324921159,0.5394512148903724
"(5, 0.1, 1e-06)",5,0.1,1e-06,45,0.008837521076202393,0.9685989322855277,0.7124896375833658,0.3633029299063818
"(5, 0.1, 1e-06)",5,0.1,1e-06,99,0.014836311340332031,0.7953061617053773,0.6232887502638439,0.4702292613147537
"(5, 0.1, 1e-06)",5,0.1,1e-06,2048,0.017896533012390137,0.8148920794911481,0.6562969930650785,0.6641275058373605
"(5, 0.1, 1e-05)",5,0.1,1e-05,10,0.014953434467315674,1.1190045525842094,0.43212791609317497,0.7501242274571057
"(5, 0.1, 1e-05)",5,0.1,1e-05,30,0.01614624261856079,1.076036883274156,0.3933728863961047,0.8292995552476902
"(5, 0.1, 1e-05)",5,0.1,1e-05,45,0.016420185565948486,1.0889016066780377,0.26150700469068594,0.8128542833251267
"(5, 0.1, 1e-05)",5,0.1,1e-05,99,0.01399695873260498,1.128560935283859,0.18682770342941182,0.4476777112853158
"(5, 0.1, 1e-05)",5,0.1,1e-05,2048,0.01671808958053589,0.6711166267777394,0.5245737209047978,0.8101740331705053
"(5, 0.1, 5e-05)",5,0.1,5e-05,10,0.017626404762268066,0.9792512063751693,0.30913791111035094,0.9022174721736801
"(5, 0.1, 5e-05)",5,0.1,5e-05,30,0.01856529712677002,1.116125842455584,0.18934362290536283,0.8292863544783011
"(5, 0.1, 5e-05)",5,0.1,5e-05,45,0.016006410121917725,1.09004468599136,0.2279574076899257,0.8128421046928705
"(5, 0.1, 5e-05)",5,0.1,5e-05,99,0.015873312950134277,1.0614606494591587,0.2225469855975538,0.8368458924119107
"(5, 0.1, 5e-05)",5,0.1,5e-05,2048,0.017203330993652344,0.7997785651549346,0.8205758749043169,0.9688037463181043
"(5, 0.1, 0.0001)",5,0.1,0.0001,10,0.018246173858642578,0.9737091788656722,0.2503235356099698,0.9022288678426356
"(5, 0.1, 0.0001)",5,0.1,0.0001,30,0.018642008304595947,1.113581707419314,0.15152341821139712,0.8293184164973583
"(5, 0.1, 0.0001)",5,0.1,0.0001,45,0.015526890754699707,1.0933631326388933,0.18736231835503578,0.8128118313684697
"(5, 0.1, 0.0001)",5,0.1,0.0001,99,0.01662576198577881,1.0592650613622097,0.19970999018167856,0.8368366475345769
"(5, 0.1, 0.0001)",5,0.1,0.0001,2048,0.017935514450073242,0.8122954346575321,0.8237218718770898,0.9687820792087446
"(5, 0.1, 0.0005)",5,0.1,0.0005,10,0.01932966709136963,0.9660070183656698,0.1746979020105599,0.9041180983607203
"(5, 0.1, 0.0005)",5,0.1,0.0005,30,0.018826603889465332,1.04617582141377,0.06186270510953109,0.8686150689055612
"(5, 0.1, 0.0005)",5,0.1,0.0005,45,0.017465293407440186,1.0865426391084474,0.09070753849265957,0.8210796625501043
"(5, 0.1, 0.0005)",5,0.1,0.0005,99,0.019980251789093018,1.1100561543655916,0.08908757001949118,0.8519755668996146
"(5, 0.1, 0.0005)",5,0.1,0.0005,2048,0.01808720827102661,1.0911516328571014,0.08304294513209821,0.8142499846505185
"(8, 0.001, 1e-06)",8,0.001,1e-06,10,0.015529394149780273,0.896787290094565,0.5891138410123747,0.7681519287616243
"(8, 0.001, 1e-06)",8,0.001,1e-06,30,0.007210373878479004,0.9638508073787604,0.41331811677665187,0.5576713552119003
"(8, 0.001, 1e-06)",8,0.001,1e-06,45,0.010012149810791016,0.9461340127420614,0.39161449743194965,0.41811653995478526
"(8, 0.001, 1e-06)",8,0.001,1e-06,99,0.015807628631591797,0.8834107023138916,0.5250407631880821,0.5792824998605964
"(8, 0.001, 1e-06)",8,0.001,1e-06,2048,0.015215754508972168,0.9235499615079537,0.4338943062216522,0.5303395343315097
"(8, 0.001, 1e-05)",8,0.001,1e-05,10,0.015420138835906982,0.8066216287564969,0.34157176967960406,0.7668313587747956
"(8, 0.001, 1e-05)",8,0.001,1e-05,30,0.00900256633758545,0.9258153386644677,0.16457989510164275,0.4355301090128125
"(8, 0.001, 1e-05)",8,0.001,1e-05,45,0.01102226972579956,0.8119624969218732,0.3644900472466404,0.7160780079815986
"(8, 0.001, 1e-05)",8,0.001,1e-05,99,0.018590807914733887,0.8523609390298155,0.30075514161798733,0.632600254335604
"(8, 0.001, 1e-05)",8,0.001,1e-05,2048,0.01710498332977295,0.8898437109516408,0.23255783349286308,0.6302251791471695
"(8, 0.001, 5e-05)",8,0.001,5e-05,10,0.016704022884368896,1.0693208807356185,0.07043561459246449,0.7651865283964537
"(8, 0.001, 5e-05)",8,0.001,5e-05,30,0.019549250602722168,1.2223946356346704,0.06044331622750905,0.725850902986764
"(8, 0.001, 5e-05)",8,0.001,5e-05,45,0.017680227756500244,0.9958480922021329,0.0883104726145294,0.7949697264511166
"(8, 0.001, 5e-05)",8,0.001,5e-05,99,0.018849670886993408,0.6974602659302954,0.18338009108561,0.9144408985784086
"(8, 0.001, 5e-05)",8,0.001,5e-05,2048,0.015200257301330566,1.1691373605824236,0.08741988859413256,0.7985757356768494
"(8, 0.001, 0.0001)",8,0.001,0.0001,10,0.016966938972473145,1.094298833909458,0.055368200024472146,0.7648453503104435
"(8, 0.001, 0.0001)",8,0.001,0.0001,30,0.01939314603805542,1.2080740794632714,0.053039856046978896,0.7258748819919119
"(8, 0.001, 0.0001)",8,0.001,0.0001,45,0.01794832944869995,1.0029409818958188,0.07848811039293217,0.794961238990374
"(8, 0.001, 0.0001)",8,0.001,0.0001,99,0.020216047763824463,1.075900122342221,0.0883123395475892,0.8201384862796605
"(8, 0.001, 0.0001)",8,0.001,0.0001,2048,0.014987647533416748,1.1994110628506789,0.07513951729463014,0.7984757577883158
"(8, 0.001, 0.0005)",8,0.001,0.0005,10,0.020164430141448975,0.9328354713739669,0.7090220087148484,0.9962346586807855
"(8, 0.001, 0.0005)",8,0.001,0.0005,30,0.020443379878997803,0.8950059867093327,0.03930387027370493,0.8834620135283896
"(8, 0.001, 0.0005)",8,0.001,0.0005,45,0.018685460090637207,1.0240590487353878,0.8358398729908793,1.0001369726194345
"(8, 0.001, 0.0005)",8,0.001,0.0005,99,0.019744277000427246,0.7707599409282672,0.05352796916957083,0.9169104304238636
"(8, 0.001, 0.0005)",8,0.001,0.0005,2048,0.020135223865509033,0.8837860229712523,0.249110064413446,0.9667033252995277
"(8, 0.005, 1e-06)",8,0.005,1e-06,10,0.013472318649291992,0.8910432662382883,0.7691762874603061,0.8648634571541197
"(8, 0.005, 1e-06)",8,0.005,1e-06,30,0.011693179607391357,0.942373208771241,0.52907865009302,0.7279284260713713
"(8, 0.005, 1e-06)",8,0.005,1e-06,45,0.016263306140899658,0.9495639194239085,0.5402360173149556,0.5685894643860315
"(8, 0.005, 1e-06)",8,0.005,1e-06,99,0.010786652565002441,0.8817798901889737,0.7145929074130458,0.7906948559121771
"(8, 0.005, 1e-06)",8,0.005,1e-06,2048,0.015488684177398682,0.9708062030513129,0.4812191019281073,0.5084007139418275
"(8, 0.005, 1e-05)",8,0.005,1e-05,10,0.0134047269821167,0.7041722295667892,0.6177273089144362,0.8975607087387247
"(8, 0.005, 1e-05)",8,0.005,1e-05,30,0.01762288808822632,1.037894901154946,0.21500822982390239,0.6550104855667591
"(8, 0.005, 1e-05)",8,0.005,1e-05,45,0.010745882987976074,0.750594800058118,0.4870329610586076,0.8182363824193376
"(8, 0.005, 1e-05)",8,0.005,1e-05,99,0.016679763793945312,0.656343256726415,0.4558916116378921,0.8618088659240232
"(8, 0.005, 1e-05)",8,0.005,1e-05,2048,0.017465591430664062,0.7659363528463298,0.38040651267374,0.7376521182794658
"(8, 0.005, 5e-05)",8,0.005,5e-05,10,0.015226304531097412,1.0314011106113685,0.6783535334005789,0.9556315633448604
"(8, 0.005, 5e-05)",8,0.005,5e-05,30,0.01843315362930298,0.863822069703183,0.34845451082803286,0.9263682762987928
"(8, 0.005, 5e-05)",8,0.005,5e-05,45,0.017877399921417236,1.0232274632084277,0.3936032720416283,0.9445205188762387
"(8, 0.005, 5e-05)",8,0.005,5e-05,99,0.01868736743927002,1.0881308434281372,0.1322393557193951,0.8944579225801822
"(8, 0.005, 5e-05)",8,0.005,5e-05,2048,0.01650625467300415,1.058402814064508,0.3411550990263161,0.9156039061725953
"(8, 0.005, 0.0001)",8,0.005,0.0001,10,0.0165749192237854,1.036788561357176,0.4768555588023136,0.9445764666493803
"(8, 0.005, 0.0001)",8,0.005,0.0001,30,0.01863342523574829,1.0246713734245134,0.17043146610666915,0.8900193309803007
"(8, 0.005, 0.0001)",8,0.005,0.0001,45,0.017848074436187744,0.9873906306490067,0.3565636446261357,0.9445510282282614
"(8, 0.005, 0.0001)",8,0.005,0.0001,99,0.01843947172164917,1.086842818836643,0.11430739751680015,0.8945047663813914
"(8, 0.005, 0.0001)",8,0.005,0.0001,2048,0.017134785652160645,1.059874243559858,0.31016918084024775,0.915683107743918
